time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-11-07T10:21:51.303Z,-30.0137,-177.2304,10,4.5,mb,15,167,0.96,1,us,us7000ip2c,2022-11-14T09:05:00.040Z,"Kermadec Islands, New Zealand",earthquake,7.95,1.94,0.222,9,reviewed,us,us
2022-11-07T07:20:12.120Z,52.1282,159.5899,10,5,mb,98,95,1.064,1.13,us,us7000in0r,2022-11-07T11:23:40.142Z,"120 km SE of Vilyuchinsk, Russia",earthquake,7.39,1.842,0.038,227,reviewed,us,us
2022-11-07T05:34:05.921Z,19.0307,121.1919,40.205,5.2,mww,69,80,3.77,0.6,us,us7000in0d,2022-11-07T17:32:41.594Z,"46 km N of Namuac, Philippines",earthquake,7.11,5.526,0.063,24,reviewed,us,us
2022-11-07T05:19:01.183Z,2.1751,126.9786,85.209,4.5,mb,26,149,1.447,0.42,us,us7000in0b,2022-11-07T11:39:14.040Z,"Molucca Sea",earthquake,7.96,6.373,0.14,15,reviewed,us,us
2022-11-07T03:25:21.878Z,37.0042,71.0891,76.725,5.5,mb,89,45,0.428,0.54,us,us7000imzu,2022-11-17T00:35:56.442Z,"27 km NE of Jurm, Afghanistan",earthquake,8.45,4.497,0.032,334,reviewed,us,us
2022-11-07T02:34:47.108Z,25.2788,128.5911,10,4.7,mb,43,79,1.577,0.79,us,us7000imzm,2022-11-15T05:14:31.040Z,"Ryukyu Islands, Japan",earthquake,4.97,1.89,0.112,24,reviewed,us,us
2022-11-06T23:39:15.321Z,-21.0515,174.5079,10,4.7,mb,13,132,4.692,0.46,us,us7000imz2,2022-11-20T05:58:43.040Z,"Vanuatu region",earthquake,7.59,1.948,0.158,12,reviewed,us,us
2022-11-06T19:03:06.278Z,-60.6288,-25.2553,40.772,5.1,mb,18,102,8.772,0.59,us,us7000imxx,2022-11-06T19:22:13.040Z,"South Sandwich Islands region",earthquake,13.21,8.69,0.114,25,reviewed,us,us
2022-11-06T18:40:53.165Z,1.9195,128.8461,10,4.9,mb,37,124,1.867,0.77,us,us7000imxv,2022-11-06T18:59:49.040Z,"95 km ENE of Tobelo, Indonesia",earthquake,9.05,1.904,0.102,30,reviewed,us,us
2022-11-06T10:34:39.888Z,-16.3491,-173.4557,48.395,4.5,mb,31,133,2.345,0.35,us,us7000inu6,2022-11-12T07:38:42.040Z,"56 km SE of Hihifo, Tonga",earthquake,14.27,7.899,0.094,33,reviewed,us,us
2022-11-06T10:02:05.132Z,51.6148,-175.9928,50.86,5.1,mww,133,135,0.357,0.62,us,us7000imwh,2022-11-20T10:12:15.194Z,"52 km ESE of Adak, Alaska",earthquake,5.83,4.78,0.08,15,reviewed,us,us
2022-11-06T07:29:22.790Z,-30.2064,29.5781,10,4.5,mb,18,159,4.091,0.56,us,us7000imw4,2022-11-08T09:15:02.599Z,"40 km NNE of Kokstad, South Africa",earthquake,9.04,1.849,0.271,4,reviewed,us,us
2022-11-06T07:08:07.163Z,-17.5604,-70.2091,25.287,5,mww,49,135,0.696,0.95,us,us7000imvt,2022-11-06T07:28:42.040Z,"6 km S of Chipispaya, Peru",earthquake,4.78,4.259,0.061,26,reviewed,us,us
2022-11-06T04:23:30.925Z,43.1934,146.8916,20.016,5.2,mww,90,120,2.998,0.87,us,us7000imu3,2022-11-06T04:49:32.335Z,"68 km SSE of Shikotan, Russia",earthquake,7.82,5.14,0.098,10,reviewed,us,us
2022-11-06T03:56:30.841Z,40.6851,63.4047,10,4.6,mb,22,112,4.774,1.12,us,us7000imu2,2022-11-06T04:18:43.040Z,"61 km N of Gazli, Uzbekistan",earthquake,5.4,1.936,0.222,6,reviewed,us,us
2022-11-06T03:51:56.449Z,-17.7175,-13.0681,10,5.2,mb,43,60,7.226,0.77,us,us7000imu1,2022-11-06T04:07:55.040Z,"southern Mid-Atlantic Ridge",earthquake,6.76,1.851,0.08,52,reviewed,us,us
2022-11-06T03:14:21.746Z,-16.6984,-173.1802,10,4.9,mb,16,118,2.091,0.22,us,us7000imts,2022-11-06T03:48:27.040Z,"105 km SE of Hihifo, Tonga",earthquake,11.12,1.516,0.198,10,reviewed,us,us
2022-11-06T03:03:03.698Z,30.6753,78.5686,21.368,4.6,mb,35,170,5.385,0.8,us,us7000imtm,2022-11-12T14:54:08.718Z,"13 km ESE of Uttarkāshi, India",earthquake,10.62,5.969,0.12,21,reviewed,us,us
2022-11-06T02:17:13.719Z,-43.6705,-16.2733,10,4.5,mb,18,81,35.103,0.71,us,us7000intu,2022-11-10T23:15:17.040Z,"southern Mid-Atlantic Ridge",earthquake,15.19,0.945,0.15,13,reviewed,us,us
2022-11-06T02:01:13.940Z,-5.4209,152.1792,59.928,4.9,mb,24,152,6.359,0.95,us,us7000imtj,2022-11-06T02:18:22.040Z,"119 km S of Kokopo, Papua New Guinea",earthquake,12.09,7.957,0.091,39,reviewed,us,us
2022-11-06T01:16:56.732Z,-21.1235,-68.9399,112.804,4.6,mb,29,70,0.517,0.83,us,us7000imta,2022-11-06T01:42:34.040Z,"147 km N of Calama, Chile",earthquake,3.85,5.572,0.116,22,reviewed,us,us
2022-11-06T01:11:44.519Z,52.1248,-166.3937,10,4.6,mb,50,188,1.584,0.7,us,us7000imt8,2022-11-06T05:42:45.998Z,"190 km ESE of Nikolski, Alaska",earthquake,6.79,1.903,0.043,162,reviewed,us,us
2022-11-06T00:54:37.345Z,-14.9765,-173.5383,10,4.8,mb,28,62,2.969,0.93,us,us7000imt7,2022-11-11T19:01:55.651Z,"111 km NNE of Hihifo, Tonga",earthquake,7.62,1.898,0.139,16,reviewed,us,us
2022-11-06T00:03:13.199Z,2.5301,124.6567,239.253,5.6,mww,128,25,3.223,1.17,us,us7000imsg,2022-11-07T00:05:57.449Z,"117 km N of Manado, Indonesia",earthquake,6.65,5.419,0.054,33,reviewed,us,us
2022-11-05T21:51:12.905Z,-7.6939,106.9276,68.41,4.5,mb,30,173,0.752,1.3,us,us7000ims2,2022-11-05T22:22:59.040Z,"Java, Indonesia",earthquake,8.92,7.191,0.121,20,reviewed,us,us
2022-11-05T19:41:29.025Z,0.1134,127.3296,147.333,4.9,mb,38,106,0.655,0.77,us,us7000imrl,2022-11-05T19:54:21.040Z,"73 km SSW of Sofifi, Indonesia",earthquake,8.27,7.321,0.104,29,reviewed,us,us
2022-11-05T18:55:49.797Z,-9.774,154.9144,10,5.1,mb,87,40,4.975,0.57,us,us7000imre,2022-11-08T15:20:50.182Z,"D'Entrecasteaux Islands region",earthquake,7.23,1.83,0.063,88,reviewed,us,us
2022-11-05T15:35:09.176Z,3.6463,126.9432,44.253,5.1,mww,110,44,2.887,1.19,us,us7000imqc,2022-11-09T17:29:41.040Z,"242 km NNW of Tobelo, Indonesia",earthquake,7.32,4.65,0.075,17,reviewed,us,us
2022-11-05T12:32:09.273Z,-28.7196,30.8441,9.779,4.6,mb,24,53,4.912,0.37,us,us7000impz,2022-11-06T10:48:26.097Z,"South Africa",earthquake,6.5,5.215,0.207,7,reviewed,us,us
2022-11-05T12:12:39.559Z,-33.4224,-68.5789,27.322,5,mww,101,37,1.3,0.94,us,us7000impk,2022-11-08T00:41:57.832Z,"39 km SSW of San Martín, Argentina",earthquake,6,4.234,0.065,23,reviewed,us,us
2022-11-05T08:32:00.510Z,-9.7852,159.4466,10,5,mww,76,59,0.602,0.78,us,us7000imnp,2022-11-07T05:20:34.059Z,"Solomon Islands",earthquake,6.7,1.801,0.086,13,reviewed,us,us
2022-11-05T07:59:35.714Z,75.6973,-104.8233,2.739,4.8,mb,68,42,7.865,1.01,us,us7000imni,2022-11-05T08:17:20.040Z,"Bathurst Island region, Nunavut, Canada",earthquake,8.26,4.416,0.038,214,reviewed,us,us
2022-11-05T07:57:19.393Z,-35.5533,-73.714,8.527,5,mww,67,100,1.265,0.59,us,us7000imnf,2022-11-05T14:52:58.507Z,"120 km WSW of Constitución, Chile",earthquake,5.87,4.02,0.056,31,reviewed,us,us
2022-11-05T07:42:09.812Z,4.1017,126.2786,85.208,5,mb,73,98,3.03,0.99,us,us7000imnc,2022-11-05T07:59:01.040Z,"169 km SSE of Sarangani, Philippines",earthquake,8.39,6.896,0.072,61,reviewed,us,us
2022-11-05T06:49:30.019Z,-2.7271,128.7952,10,4.6,mb,30,66,3.455,0.54,us,us7000imn9,2022-11-05T07:08:45.040Z,"Ceram Sea, Indonesia",earthquake,4.73,1.894,0.125,19,reviewed,us,us
2022-11-05T05:08:44.568Z,-59.672,-24.7351,10,4.9,mb,43,90,18.581,0.73,us,us7000immy,2022-11-17T09:00:05.040Z,"South Sandwich Islands region",earthquake,12.73,1.906,0.086,42,reviewed,us,us
2022-11-05T00:15:02.365Z,-21.0918,-177.687,378.045,5.3,mww,62,51,2.32,0.78,us,us7000imm3,2022-11-10T02:25:51.402Z,"Fiji region",earthquake,9.2,6.46,0.098,10,reviewed,us,us
2022-11-04T21:31:20.740Z,75.7509,-104.955,10,4.8,mb,152,30,2.79,0.77,us,us7000iml4,2022-11-15T04:25:34.040Z,"Bathurst Island region, Nunavut, Canada",earthquake,7.24,1.854,0.038,218,reviewed,us,us
2022-11-04T17:20:22.189Z,-4.8602,144.0241,81.989,4.5,mb,42,116,5.483,0.7,us,us7000imjr,2022-11-04T20:32:23.040Z,"77 km NNE of Wabag, Papua New Guinea",earthquake,13.41,8.095,0.095,36,reviewed,us,us
2022-11-04T16:58:29.335Z,3.0526,128.5863,219.61,4.6,mb,41,104,2.573,0.71,us,us7000imjp,2022-11-04T18:47:04.040Z,"159 km NNE of Tobelo, Indonesia",earthquake,7.45,8.202,0.085,41,reviewed,us,us
2022-11-04T16:50:55.292Z,13.4882,144.5248,137.697,4.5,mb,16,63,0.349,0.78,us,us7000immr,2022-11-05T04:10:25.413Z,"Guam region",earthquake,14.83,6.584,0.136,16,reviewed,us,us
2022-11-04T15:17:09.813Z,-19.8138,-175.7725,220.528,4.6,mb,23,67,1.339,0.88,us,us7000imid,2022-11-04T15:34:45.040Z,"148 km W of Pangai, Tonga",earthquake,11.17,8.915,0.122,20,reviewed,us,us
2022-11-04T14:39:03.852Z,-20.1671,-70.7254,20.269,5,mww,84,66,0.568,0.67,us,us7000imhd,2022-11-11T07:10:28.948Z,"near the coast of Tarapaca, Chile",earthquake,4.47,3.546,0.093,11,reviewed,us,us
2022-11-04T10:02:46.659Z,28.1745,-112.3029,10,6.1,mww,173,90,0.853,0.71,us,us7000imgl,2022-11-07T17:11:47.771Z,"80 km SSW of Bahía de Kino, Mexico",earthquake,5.88,1.854,0.039,63,reviewed,us,us
2022-11-04T07:34:58.054Z,-20.9528,-178.6778,533.108,4.9,mb,119,39,3.252,0.72,us,us7000img0,2022-11-13T07:27:28.040Z,"Fiji region",earthquake,11.59,7.811,0.056,101,reviewed,us,us
2022-11-04T04:26:09.741Z,13.1183,-89.5613,43,5.7,mww,54,81,0.544,1.36,us,us7000imeu,2022-11-20T00:49:13.644Z,"48 km SSW of La Libertad, El Salvador",earthquake,2.91,1.929,0.035,78,reviewed,us,us
2022-11-04T03:52:34.626Z,75.8053,-104.5144,10,4.7,mb,62,89,2.704,0.71,us,us7000imej,2022-11-19T23:59:41.040Z,"Bathurst Island region, Nunavut, Canada",earthquake,9.3,1.19,0.036,240,reviewed,us,us
2022-11-04T02:58:38.922Z,1.9835,127.1244,72.203,4.9,mb,63,60,1.228,0.56,us,us7000imdx,2022-11-19T23:56:59.040Z,"102 km WNW of Tobelo, Indonesia",earthquake,5.04,5.182,0.05,127,reviewed,us,us
2022-11-04T00:29:21.582Z,38.3375,27.2109,10,4.8,mwr,110,30,1.069,0.79,us,us7000imc7,2022-11-15T03:11:54.248Z,"7 km ESE of Karabağlar, Turkey",earthquake,4.52,1.828,0.059,28,reviewed,us,us
2022-11-03T23:58:04.993Z,-15.1203,167.4644,222.437,4.7,mb,72,32,7.453,0.55,us,us7000imc1,2022-11-15T03:02:05.040Z,"43 km ESE of Port-Olry, Vanuatu",earthquake,8.63,5.546,0.074,56,reviewed,us,us
2022-11-03T21:29:49.148Z,0.5425,126.6999,66.213,4.9,mb,100,36,0.705,0.58,us,us7000imb1,2022-11-15T02:50:08.040Z,"80 km WSW of Ternate, Indonesia",earthquake,6.16,4.905,0.048,138,reviewed,us,us
2022-11-03T21:08:47.108Z,-41.1011,-16.5775,10,4.7,mb,53,57,18.714,0.55,us,us7000imbc,2022-11-15T02:55:18.040Z,"southern Mid-Atlantic Ridge",earthquake,10.53,1.476,0.079,49,reviewed,us,us
2022-11-03T20:59:24.699Z,-40.9993,-16.6741,10,5.5,mww,58,58,31.517,0.9,us,us7000imax,2022-11-09T17:02:44.716Z,"southern Mid-Atlantic Ridge",earthquake,9.01,1.578,0.089,12,reviewed,us,us
2022-11-03T20:47:45.801Z,53.7929,-35.4882,10,5.4,mww,125,24,9.109,0.77,us,us7000imat,2022-11-09T16:40:01.515Z,"Reykjanes Ridge",earthquake,9,1.749,0.037,72,reviewed,us,us
2022-11-03T19:50:16.142Z,-16.7325,-172.9767,10,4.6,mb,43,68,2.141,1.22,us,us7000inbs,2022-11-08T22:11:19.040Z,"122 km SE of Hihifo, Tonga",earthquake,8.28,1.027,0.082,44,reviewed,us,us
2022-11-03T19:21:59.639Z,8.4976,126.6586,68.076,4.5,mb,50,134,1.777,0.6,us,us7000ima3,2022-11-08T21:44:32.040Z,"38 km ENE of Hinatuan, Philippines",earthquake,9.88,8.059,0.089,37,reviewed,us,us
2022-11-03T18:46:44.687Z,-6.5654,130.5114,79.748,5.3,mww,150,14,1.61,0.99,us,us7000im9n,2022-11-08T21:30:49.307Z,"Banda Sea",earthquake,6.48,4.307,0.098,10,reviewed,us,us
2022-11-03T14:37:27.813Z,-27.7901,-71.1204,31.256,4.7,mb,24,140,0.415,1.04,us,us7000im7r,2022-11-03T15:13:48.040Z,"90 km WSW of Copiapó, Chile",earthquake,6.35,6.369,0.195,9,reviewed,us,us
2022-11-03T12:49:30.476Z,7.7359,126.6784,10,4.6,mb,34,118,1.275,1.48,us,us7000im62,2022-11-03T13:37:55.040Z,"15 km ENE of Kinablangan, Philippines",earthquake,9.15,1.901,0.105,27,reviewed,us,us
2022-11-03T11:27:00.773Z,-5.7789,153.2577,26.027,4.9,mb,37,161,7.036,0.48,us,us7000im5r,2022-11-03T12:05:00.040Z,"192 km SE of Kokopo, Papua New Guinea",earthquake,11.75,6.754,0.084,45,reviewed,us,us
2022-11-03T11:16:57.738Z,35.5785,140.1589,66.764,4.8,mb,55,128,1.849,0.86,us,us7000im5q,2022-11-04T04:02:23.723Z,"near the east coast of Honshu, Japan",earthquake,5,6.792,0.074,56,reviewed,us,us
2022-11-03T10:04:33.039Z,35.5838,140.1695,64.822,4.9,mww,67,128,1.854,1.35,us,us7000im5c,2022-11-09T07:03:18.521Z,"5 km ESE of Chiba, Japan",earthquake,5.49,7.104,0.086,13,reviewed,us,us
2022-11-03T09:04:58.952Z,-56.4681,-27.0081,107.593,4.7,mb,27,108,5.831,1.21,us,us7000im53,2022-11-03T09:47:51.040Z,"South Sandwich Islands region",earthquake,13.65,9.484,0.095,34,reviewed,us,us
2022-11-03T07:44:54.658Z,18.5182,-103.1235,65.227,4.7,mb,66,181,2.116,0.95,us,us7000im4p,2022-11-03T13:28:46.608Z,"28 km S of Coalcomán de Vázquez Pallares, Mexico",earthquake,8.3,7.637,0.031,323,reviewed,us,us
2022-11-03T07:15:37.194Z,-14.2042,167.1056,130.52,4.5,mb,29,142,8.37,0.47,us,us7000im4k,2022-11-03T08:06:20.040Z,"60 km SW of Sola, Vanuatu",earthquake,13.25,9.796,0.124,24,reviewed,us,us
2022-11-03T04:50:25.192Z,45.5196,26.5343,155.829,5.1,mww,131,17,0.415,0.79,us,us7000im41,2022-11-15T03:13:31.407Z,"5 km NW of Lopătari, Romania",earthquake,5.72,4.342,0.066,22,reviewed,us,us
2022-11-03T03:54:01.478Z,0.7271,125.3078,95.407,4.5,mb,28,48,2.059,0.58,us,us7000im3u,2022-11-15T01:45:10.040Z,"77 km SE of Tondano, Indonesia",earthquake,7.2,6.159,0.136,16,reviewed,us,us
2022-11-03T01:14:25.645Z,-5.3137,-80.8436,49.982,4.5,mb,39,62,1.917,0.7,us,us7000im3c,2022-11-15T01:28:19.170Z,"11 km NW of Tablazo Norte, Peru",earthquake,3.63,7.224,0.118,21,reviewed,us,us
2022-11-02T23:37:25.030Z,14.2135,-92.0453,81.23,4.7,mb,75,129,1.533,0.94,us,us7000im2r,2022-11-03T00:23:36.054Z,"offshore Guatemala",earthquake,7.27,4.257,0.035,253,reviewed,us,us
2022-11-02T22:03:20.877Z,-32.0144,-178.4346,35,4.5,mb,12,170,2.779,0.69,us,us7000in4h,2022-11-20T05:42:16.040Z,"south of the Kermadec Islands",earthquake,14.1,1.944,0.204,7,reviewed,us,us
2022-11-02T17:57:57.900Z,-32.1519,-178.0188,10,4.6,mb,34,176,2.882,1.08,us,us7000im11,2022-11-07T20:01:54.040Z,"south of the Kermadec Islands",earthquake,11.07,1.864,0.126,19,reviewed,us,us
2022-11-02T17:57:05.922Z,30.5597,-41.5326,10,4.7,mb,21,149,31.857,0.81,us,us7000in4g,2022-11-07T19:58:22.040Z,"northern Mid-Atlantic Ridge",earthquake,7.3,1.92,0.148,14,reviewed,us,us
2022-11-02T17:41:23.230Z,35.9595,30.9178,52.321,4.8,mb,106,51,1.097,0.86,us,us7000im0t,2022-11-12T20:15:51.293Z,"68 km SE of Beykonak, Turkey",earthquake,4.98,3.985,0.05,124,reviewed,us,us
2022-11-02T14:17:51.784Z,-60.7962,-25.7325,10,6.1,mww,61,54,8.713,0.8,us,us7000ilyk,2022-11-03T14:21:56.161Z,"South Sandwich Islands region",earthquake,9.72,1.832,0.052,36,reviewed,us,us
2022-11-02T13:07:42.441Z,19.5964,121.7086,43.11,5,mww,119,64,3.259,0.59,us,us7000ilyc,2022-11-04T00:48:07.217Z,"98 km SSW of Basco, Philippines",earthquake,8.86,4.667,0.059,28,reviewed,us,us
2022-11-02T09:13:25.278Z,41.6811,92.6237,10,4.9,mb,102,51,9.005,0.47,us,us7000ilxs,2022-11-13T06:32:19.556Z,"southern Xinjiang, China",earthquake,8.63,1.874,0.063,78,reviewed,us,us
2022-11-02T06:32:10.999Z,52.0477,-30.0113,10,4.7,mb,54,87,12.432,0.83,us,us7000ilxh,2022-11-02T07:46:49.040Z,"northern Mid-Atlantic Ridge",earthquake,10.14,1.896,0.054,103,reviewed,us,us
2022-11-02T05:06:44.174Z,-2.4678,-76.2923,145.724,4.6,mb,41,70,2.67,1.15,us,us7000ilwy,2022-11-02T05:25:38.040Z,"112 km N of Alianza Cristiana, Peru",earthquake,5.48,10.059,0.088,39,reviewed,us,us
2022-11-02T04:53:13.229Z,31.5128,-133.3636,10,6,mww,467,18,10.531,0.69,us,us7000ilwt,2022-11-17T11:06:44.354Z,"North Pacific Ocean",earthquake,8.54,1.722,0.038,65,reviewed,us,us
2022-11-02T04:25:45.785Z,1.6723,99.5751,174.048,4.5,mb,22,109,1.206,0.48,us,us7000in3n,2022-11-09T05:11:31.040Z,"northern Sumatra, Indonesia",earthquake,8.37,8.298,0.171,10,reviewed,us,us
2022-11-02T03:43:28.831Z,-41.1603,-91.2134,10,4.9,mb,60,43,14.088,0.69,us,us7000ilwn,2022-11-09T04:24:49.040Z,"southeast of Easter Island",earthquake,9.13,1.633,0.081,48,reviewed,us,us
2022-11-02T03:30:58.724Z,-41.124,-91.133,10,4.9,mb,34,80,14.035,0.77,us,us7000ilwk,2022-11-09T04:22:47.040Z,"southeast of Easter Island",earthquake,13.57,1.86,0.114,24,reviewed,us,us
2022-11-02T03:28:10.089Z,-23.8011,-179.83,510.942,4.7,mb,36,103,5.016,0.77,us,us7000in3l,2022-11-09T04:19:14.040Z,"south of the Fiji Islands",earthquake,13.91,7.544,0.115,23,reviewed,us,us
2022-11-02T02:38:00.516Z,-22.3131,-68.868,112.76,5.3,mww,170,48,0.759,0.74,us,us7000ilvn,2022-11-20T04:46:04.956Z,"Antofagasta, Chile",earthquake,5.11,3.691,0.047,43,reviewed,us,us
2022-11-02T00:42:29.941Z,13.9152,144.7319,186.769,4.5,mb,31,88,0.35,0.9,us,us7000iluv,2022-11-08T06:18:58.128Z,"45 km NNW of Yigo Village, Guam",earthquake,13.96,3.816,0.14,17,reviewed,us,us
2022-11-01T23:45:54.466Z,41.9614,144.9414,14.274,5.1,mb,114,134,1.331,0.57,us,us7000ilua,2022-11-08T06:15:45.040Z,"121 km SSE of Kushiro, Japan",earthquake,7.93,4.254,0.042,180,reviewed,us,us
2022-11-01T23:29:19.114Z,18.7698,146.8384,52.116,4.6,mb,38,98,5.488,0.66,us,us7000imjd,2022-11-08T06:06:40.040Z,"Pagan region, Northern Mariana Islands",earthquake,12,5.74,0.112,24,reviewed,us,us
2022-11-01T23:12:37.915Z,-15.8684,-172.2624,10,4.6,mb,14,121,2.003,1.11,us,us7000imjb,2022-11-08T06:02:36.040Z,"Samoa Islands region",earthquake,6.06,1.745,0.223,6,reviewed,us,us
2022-11-01T22:34:52.818Z,-32.5613,-179.8734,201.736,4.6,mb,26,106,3.692,0.66,us,us7000iltr,2022-11-08T05:47:07.040Z,"south of the Kermadec Islands",earthquake,9.82,6.66,0.112,24,reviewed,us,us
2022-11-01T22:06:54.917Z,33.1749,92.0138,10,5,mb,59,64,6.865,0.57,us,us7000iltn,2022-11-08T05:42:05.040Z,"188 km N of Nagqu, China",earthquake,9.64,1.803,0.055,106,reviewed,us,us
2022-11-01T21:16:37.887Z,26.7943,143.8359,10,4.5,mb,19,167,1.504,0.34,us,us7000imj6,2022-11-08T05:29:14.040Z,"Bonin Islands, Japan region",earthquake,7.6,1.911,0.156,12,reviewed,us,us
2022-11-01T18:44:42.066Z,-20.3761,-177.7433,502.141,4.5,mb,82,28,2.504,0.57,us,us7000ilsb,2022-11-01T19:30:33.040Z,"Fiji region",earthquake,13.13,6.887,0.069,69,reviewed,us,us
2022-11-01T16:43:47.901Z,-23.8547,-179.9626,531.354,4.6,mb,55,77,5.148,0.65,us,us7000ilrg,2022-11-07T20:38:16.040Z,"south of the Fiji Islands",earthquake,11.83,7.803,0.087,41,reviewed,us,us
2022-11-01T15:37:28.263Z,-57.0832,-26.5278,96.232,4.5,mb,14,117,16.271,0.64,us,us7000imiy,2022-11-07T20:22:50.040Z,"South Sandwich Islands region",earthquake,15.4,4.418,0.163,12,reviewed,us,us
2022-11-01T13:48:21.193Z,32.9696,86.7743,10,4.9,mb,95,42,4.995,0.57,us,us7000ilpj,2022-11-07T20:05:02.040Z,"western Xizang",earthquake,3.77,1.752,0.053,115,reviewed,us,us
2022-11-01T13:35:39.643Z,12.4505,-89.1116,10,5,mb,83,85,1.241,0.65,us,us7000ilpg,2022-11-07T20:02:28.040Z,"off the coast of Central America",earthquake,4.82,1.748,0.03,361,reviewed,us,us
2022-11-01T13:09:49.581Z,19.6848,94.5597,68.26,4.6,mb,83,76,1.489,0.4,us,us7000ilpd,2022-11-07T19:17:43.040Z,"Myanmar",earthquake,8.91,6.409,0.059,89,reviewed,us,us
2022-11-01T12:56:31.531Z,1.6397,126.9788,120.068,4.9,mb,77,77,0.945,0.57,us,us7000ilpb,2022-11-01T13:33:08.040Z,"104 km NNW of Ternate, Indonesia",earthquake,8.16,6.141,0.071,62,reviewed,us,us
2022-11-01T12:36:06.828Z,-18.2665,-172.4148,10,4.5,mb,49,116,1.552,0.4,us,us7000imiz,2022-11-08T10:51:49.040Z,"Tonga region",earthquake,6.68,1.84,0.095,33,reviewed,us,us
2022-11-01T09:18:28.329Z,12.4166,-86.6203,219.071,4.6,mb,124,129,0.451,0.82,us,us7000ilnq,2022-11-01T09:41:49.040Z,"10 km NE of La Paz Centro, Nicaragua",earthquake,6.64,2.441,0.035,250,reviewed,us,us
2022-11-01T08:30:10.297Z,24.7696,122.6285,107.293,5.4,mb,83,42,0.46,1.13,us,us7000ilnl,2022-11-04T05:21:26.040Z,"50 km NW of Yonakuni, Japan",earthquake,5.76,2.369,0.035,283,reviewed,us,us
2022-11-01T05:30:54.738Z,4.6109,92.9421,10,4.5,mb,43,108,4.037,0.51,us,us7000ilmv,2022-11-06T04:18:43.040Z,"284 km WSW of Banda Aceh, Indonesia",earthquake,9.36,1.889,0.106,26,reviewed,us,us
2022-11-01T01:44:50.001Z,-32.0518,-178.2186,14.601,4.5,mb,34,117,2.793,0.95,us,us7000ilme,2022-11-07T02:27:51.040Z,"south of the Kermadec Islands",earthquake,11.03,4.556,0.15,16,reviewed,us,us
2022-10-31T21:50:23.083Z,-5.5631,148.2847,161.373,4.5,mb,19,79,3.976,0.59,us,us7000imi2,2022-11-08T04:57:00.040Z,"120 km NNE of Finschhafen, Papua New Guinea",earthquake,12.82,10.027,0.14,15,reviewed,us,us
2022-10-31T21:42:50.896Z,39.8918,15.6313,270.93,5.5,mww,129,40,0.174,0.66,us,us7000ilkv,2022-11-08T04:51:27.807Z,"12 km WSW of Tortora Marina, Italy",earthquake,6.53,3.569,0.036,75,reviewed,us,us
2022-10-31T18:54:19.715Z,-27.4371,-177.136,54.791,4.6,mb,39,123,1.945,0.91,us,us7000imi1,2022-11-07T19:18:17.040Z,"Kermadec Islands region",earthquake,11.68,6.154,0.125,19,reviewed,us,us
2022-10-31T14:34:33.251Z,42.674,108.7457,10,4.5,mb,36,40,5.327,0.64,us,us7000ilhi,2022-11-06T21:48:28.040Z,"242 km NNW of Baotou, China",earthquake,7.9,1.898,0.15,14,reviewed,us,us
2022-10-31T14:18:28.930Z,-14.4814,-76.1953,18.952,4.8,mb,43,141,2.558,0.69,us,us7000ilhf,2022-11-06T21:38:28.040Z,"61 km WSW of Santiago, Peru",earthquake,9.05,4.194,0.094,38,reviewed,us,us
2022-10-31T14:08:48.485Z,-58.9602,-25.7235,59.097,5,mb,64,75,7.561,0.61,us,us7000ilhc,2022-11-06T21:33:18.040Z,"South Sandwich Islands region",earthquake,11.77,6.418,0.071,66,reviewed,us,us
2022-10-31T13:25:45.846Z,-14.223,-76.0005,33.662,5,mb,53,141,2.369,0.63,us,us7000ilh2,2022-11-06T20:37:34.573Z,"31 km W of Santiago, Peru",earthquake,9.65,2.412,0.073,63,reviewed,us,us
2022-10-31T13:23:57.389Z,-1.3079,-23.63,10,5.1,mb,87,104,11.34,0.39,us,us7000imi0,2022-11-06T20:31:57.040Z,"central Mid-Atlantic Ridge",earthquake,10.44,1.878,0.065,79,reviewed,us,us
2022-10-31T13:22:43.968Z,-2.4099,-76.2179,147.693,5.6,mww,90,84,2.694,0.53,us,us7000ilgs,2022-11-06T20:14:57.481Z,"120 km NNE of Alianza Cristiana, Peru",earthquake,4.79,4.702,0.036,76,reviewed,us,us
2022-10-31T08:48:27.791Z,22.8583,121.2393,10,4.9,mb,82,51,0.153,0.51,us,us7000ilg1,2022-10-31T09:17:01.040Z,"85 km ESE of Yujing, Taiwan",earthquake,5.55,0.954,0.072,61,reviewed,us,us
2022-10-31T08:14:33.784Z,-38.7565,-91.8537,10,5.8,mww,54,237,11.69,0.91,us,us7000ilfn,2022-11-01T08:17:08.550Z,"West Chile Rise",earthquake,15.53,1.995,0.078,16,reviewed,us,us
2022-10-31T04:15:37.315Z,-6.0655,148.5298,80.102,4.6,mb,42,82,3.585,0.62,us,us7000ilf3,2022-11-08T04:17:50.040Z,"93 km NE of Finschhafen, Papua New Guinea",earthquake,10.31,3.372,0.074,54,reviewed,us,us
2022-10-31T03:05:58.882Z,-7.3962,107.0816,69.253,4.9,mb,59,42,0.568,0.5,us,us7000ileq,2022-11-08T04:02:04.104Z,"44 km WSW of Banjar, Indonesia",earthquake,8.95,4.936,0.063,80,reviewed,us,us
